ID,item_cnt_month
72148,1.7623228
72149,1.7623228
72150,1.7623228
72151,1.7623228
72152,1.7623228
72153,1.7623228
72154,2.781648
72155,1.7623228
72156,1.7623228
72157,1.7623228
72158,1.7623228
72159,1.7623228
72160,2.781648
72161,1.7623228
72162,2.781648
72163,1.7623228
72164,1.7623228
72165,1.7623228
72166,2.781648
72167,2.781648
72168,1.7623228
72169,1.7623228
72170,1.7623228
72171,1.7623228
72172,1.7623228
72173,1.7623228
72174,1.7623228
72175,1.7623228
72176,1.7623228
72177,1.7623228
72178,1.7623228
72179,1.7623228
72180,1.7623228
72181,1.7623228
72182,1.7623228
72183,1.7623228
72184,1.7623228
72185,1.7623228
72186,1.7623228
72187,1.7623228
72188,1.7623228
72189,1.7623228
72190,1.7623228
72191,1.7623228
72192,1.7623228
72193,1.7623228
72194,1.7623228
72195,1.7623228
72196,1.7623228
72197,1.7623228
72198,1.7623228
72199,1.7623228
72200,1.7623228
72201,1.7623228
72202,1.7623228
72203,1.7623228
72204,1.7623228
72205,1.7623228
72206,1.7623228
72207,1.7623228
72208,2.9968271
72209,2.9968271
72210,2.9968271
72211,2.9968271
72212,2.9968271
72213,2.9968271
72214,1.7623228
72215,1.9407595
72216,1.7623228
72217,1.7623228
72218,1.7623228
72219,1.7623228
72220,2.781648
72221,2.9968271
72222,2.5030506
72223,2.5030506
72224,2.5030506
72225,2.5030506
72226,2.5030506
72227,2.5030506
72228,2.5030506
72229,2.5030506
72230,2.5030506
72231,2.5030506
72232,2.6814873
72233,2.6814873
72234,2.5030506
72235,2.5030506
72236,1.7623228
72237,1.7623228
72238,1.7623228
72239,1.7623228
72240,1.7623228
72241,1.7623228
72242,1.7623228
72243,1.7623228
72244,1.7623228
72245,1.7623228
72246,1.7623228
72247,1.7623228
72248,1.7623228
72249,1.7623228
72250,1.7623228
72251,1.9407595
72252,1.7623228
72253,1.7623228
72254,1.7623228
72255,1.7623228
72256,1.9407595
72257,1.9407595
72258,1.7623228
72259,1.7623228
72260,1.7623228
72261,1.7623228
72262,1.7623228
72263,1.7623228
72264,1.7623228
72265,1.7623228
72266,1.7623228
72267,1.7623228
72268,1.7623228
72269,1.7623228
72270,1.7623228
72271,1.7623228
72272,1.7623228
72273,1.7623228
72274,2.240376
72275,1.9407595
72276,1.7623228
72277,1.7623228
72278,1.7623228
72279,1.7623228
72280,1.7623228
72281,2.781648
72282,1.7623228
72283,1.7623228
72284,1.7623228
72285,1.9407595
72286,1.7623228
72287,1.7623228
72288,1.7623228
72289,1.7623228
72290,1.7623228
72291,1.7623228
72292,1.7623228
72293,1.7623228
72294,1.7623228
72295,1.9407595
72296,1.7623228
72297,1.7623228
72298,2.5030506
72299,2.5030506
72300,1.7623228
72301,2.781648
72302,2.781648
72303,1.7623228
72304,2.781648
72305,2.781648
72306,2.781648
72307,2.781648
72308,2.9968271
72309,2.9968271
72310,2.9968271
72311,2.9968271
72312,1.7623228
72313,2.5030506
72314,2.5030506
72315,2.5030506
72316,2.5030506
72317,2.5030506
72318,2.5030506
72319,2.781648
72320,2.781648
72321,2.781648
72322,2.781648
72323,2.781648
72324,2.781648
72325,2.781648
72326,2.9968271
72327,2.9968271
72328,1.7623228
72329,1.7623228
72330,1.7623228
72331,1.7623228
72332,1.7623228
72333,1.7623228
72334,1.7623228
72335,1.7623228
72336,1.7623228
72337,1.7623228
72338,1.7623228
72339,1.7623228
72340,1.7623228
72341,1.7623228
72342,1.7623228
72343,1.7623228
72344,2.781648
72345,1.7623228
72346,1.7623228
72347,1.7623228
72348,1.7623228
72349,2.781648
72350,1.7623228
72351,1.7623228
72352,1.7623228
72353,1.7623228
72354,1.7623228
72355,2.9968271
72356,2.781648
72357,1.7623228
72358,2.781648
72359,1.7623228
72360,1.7623228
72361,1.7623228
72362,1.7623228
72363,1.7623228
72364,2.9968271
72365,2.781648
72366,2.781648
72367,2.781648
72368,1.7623228
72369,1.7623228
72370,2.9968271
72371,1.7623228
72372,2.781648
72373,2.781648
72374,1.7623228
72375,1.7623228
72376,1.7623228
72377,2.781648
72378,2.781648
72379,2.781648
72380,2.781648
72381,2.781648
72382,1.7623228
72383,2.781648
72384,2.781648
72385,2.781648
72386,2.781648
72387,2.781648
72388,2.781648
72389,2.781648
72390,2.781648
72391,1.7623228
72392,2.781648
72393,2.781648
72394,2.781648
72395,2.781648
72396,2.781648
72397,2.781648
72398,2.781648
72399,2.781648
72400,2.781648
72401,2.781648
72402,2.781648
72403,2.781648
72404,2.781648
72405,2.781648
72406,2.781648
72407,2.781648
72408,2.781648
72409,2.781648
72410,1.7623228
72411,2.781648
72412,2.781648
72413,2.781648
72414,2.781648
72415,2.781648
72416,1.7623228
72417,2.781648
72418,2.781648
72419,2.781648
72420,2.781648
72421,1.9407595
72422,2.781648
72423,2.781648
72424,2.781648
72425,2.781648
72426,2.781648
72427,2.781648
72428,1.7623228
72429,2.781648
72430,2.781648
72431,2.781648
72432,2.781648
72433,2.781648
72434,2.781648
72435,2.781648
72436,2.781648
72437,2.781648
72438,2.781648
72439,2.781648
72440,2.781648
72441,2.781648
72442,2.781648
72443,2.781648
72444,2.781648
72445,2.781648
72446,2.781648
72447,1.7623228
72448,1.7623228
72449,1.7623228
72450,1.7623228
72451,1.7623228
72452,1.7623228
72453,1.7623228
72454,1.7623228
72455,1.7623228
72456,1.7623228
72457,2.240376
72458,2.781648
72459,2.781648
72460,1.7623228
72461,1.7623228
72462,1.7623228
72463,1.9407595
72464,2.781648
72465,1.7623228
72466,1.7623228
72467,1.7623228
72468,1.7623228
72469,1.7623228
72470,1.7623228
72471,1.7623228
72472,1.7623228
72473,1.7623228
72474,1.7623228
72475,1.7623228
72476,2.781648
72477,2.781648
72478,2.781648
72479,2.781648
72480,2.781648
72481,2.781648
72482,2.781648
72483,2.781648
72484,2.781648
72485,2.781648
72486,2.781648
72487,1.7623228
72488,1.7623228
72489,2.781648
72490,2.781648
72491,2.781648
72492,2.781648
72493,2.781648
72494,2.781648
72495,2.781648
72496,2.781648
72497,2.781648
72498,1.7623228
72499,1.7623228
72500,2.781648
72501,1.7623228
72502,1.7623228
72503,1.7623228
72504,1.7623228
72505,1.7623228
72506,1.9407595
72507,1.7623228
72508,1.7623228
72509,1.7623228
72510,2.240376
72511,1.7623228
72512,2.781648
72513,2.781648
72514,2.781648
72515,2.781648
72516,1.7623228
72517,2.9968271
72518,1.7623228
72519,1.7623228
72520,2.781648
72521,2.781648
72522,1.7623228
72523,2.781648
72524,2.781648
72525,2.781648
72526,1.9407595
72527,1.7623228
72528,2.781648
72529,1.7623228
72530,2.781648
72531,1.7623228
72532,2.781648
72533,2.781648
72534,1.7623228
72535,1.7623228
72536,2.781648
72537,2.781648
72538,2.781648
72539,2.781648
72540,2.781648
72541,2.781648
72542,2.781648
72543,2.781648
72544,1.7623228
72545,1.7623228
72546,1.7623228
72547,1.7623228
72548,1.7623228
72549,1.7623228
72550,2.781648
72551,2.781648
72552,1.7623228
72553,1.7623228
72554,1.7623228
72555,1.7623228
72556,1.7623228
72557,1.9407595
72558,2.240376
72559,2.240376
72560,2.240376
72561,1.7623228
72562,1.7623228
72563,1.7623228
72564,1.7623228
72565,1.7623228
72566,1.7623228
72567,1.7623228
72568,2.781648
72569,1.7623228
72570,1.7623228
72571,1.7623228
72572,1.7623228
72573,1.7623228
72574,1.7623228
72575,1.7623228
72576,1.7623228
72577,2.781648
72578,1.7623228
72579,1.7623228
72580,1.7623228
72581,1.7623228
72582,1.7623228
72583,1.7623228
72584,1.7623228
72585,1.7623228
72586,1.7623228
72587,1.7623228
72588,1.7623228
72589,1.7623228
72590,2.781648
72591,2.781648
72592,1.7623228
72593,2.781648
72594,2.781648
72595,2.781648
72596,2.781648
72597,1.7623228
72598,2.781648
72599,2.781648
72600,2.781648
72601,2.781648
72602,2.781648
72603,2.781648
72604,1.7623228
72605,2.781648
72606,2.9968271
72607,1.7623228
72608,2.9968271
72609,2.781648
72610,2.781648
72611,1.7623228
72612,2.781648
72613,2.781648
72614,1.7623228
72615,1.7623228
72616,1.7623228
72617,2.781648
72618,1.7623228
72619,1.9407595
72620,1.7623228
72621,1.7623228
72622,1.7623228
72623,1.7623228
72624,1.7623228
72625,1.7623228
72626,1.7623228
72627,1.7623228
72628,1.7623228
72629,1.7623228
72630,1.7623228
72631,1.7623228
72632,1.7623228
72633,1.7623228
72634,1.7623228
72635,1.7623228
72636,1.7623228
72637,1.7623228
72638,1.7623228
72639,1.7623228
72640,1.7623228
72641,1.7623228
72642,1.7623228
72643,1.9407595
72644,1.9407595
72645,1.7623228
72646,1.7623228
72647,1.7623228
72648,1.7623228
72649,1.7623228
72650,1.7623228
72651,1.7623228
72652,2.781648
72653,1.7623228
72654,1.7623228
72655,2.781648
72656,2.781648
72657,2.781648
72658,2.781648
72659,2.781648
72660,2.781648
72661,1.7623228
72662,1.7623228
72663,2.781648
72664,2.781648
72665,2.781648
72666,1.7623228
72667,2.781648
72668,1.7623228
72669,1.7623228
72670,1.7623228
72671,1.7623228
72672,2.240376
72673,1.7623228
72674,1.7623228
72675,1.7623228
72676,1.7623228
72677,1.7623228
72678,2.781648
72679,1.7623228
72680,1.9407595
72681,1.7623228
72682,2.781648
72683,2.781648
72684,2.781648
72685,2.5030506
72686,1.7623228
72687,2.781648
72688,2.781648
72689,1.7623228
72690,1.7623228
72691,2.781648
72692,1.7623228
72693,1.7623228
72694,1.7623228
72695,1.7623228
72696,1.7623228
72697,1.7623228
72698,1.7623228
72699,1.7623228
72700,1.7623228
72701,2.781648
72702,1.7623228
72703,1.7623228
72704,1.7623228
72705,1.7623228
72706,1.7623228
72707,2.781648
72708,2.781648
72709,1.7623228
72710,1.7623228
72711,1.7623228
72712,2.781648
72713,1.7623228
72714,2.9968271
72715,2.9968271
72716,1.9407595
72717,1.7623228
72718,1.9407595
72719,1.7623228
72720,1.7623228
72721,1.7623228
72722,1.7623228
72723,1.7623228
72724,1.7623228
72725,1.7623228
72726,2.9968271
72727,2.5030506
72728,2.5030506
72729,2.5030506
72730,2.5030506
72731,2.5030506
72732,1.7623228
72733,6.331646
72734,2.781648
72735,2.781648
72736,1.7623228
72737,2.781648
72738,2.781648
72739,1.7623228
72740,1.7623228
72741,1.7623228
72742,2.5030506
72743,1.7623228
72744,2.9968271
72745,2.9968271
72746,1.7623228
72747,1.7623228
72748,1.7623228
72749,1.7623228
72750,1.7623228
72751,1.7623228
72752,1.7623228
72753,1.7623228
72754,1.7623228
72755,1.7623228
72756,1.7623228
72757,1.7623228
72758,1.7623228
72759,1.9407595
72760,1.7623228
72761,1.7623228
72762,1.7623228
72763,1.7623228
72764,1.7623228
72765,1.7623228
72766,1.7623228
72767,1.7623228
72768,1.7623228
72769,1.7623228
72770,1.7623228
72771,2.9968271
72772,1.7623228
72773,1.7623228
72774,1.7623228
72775,1.7623228
72776,2.9968271
72777,1.7623228
72778,1.7623228
72779,1.7623228
72780,1.7623228
72781,2.9968271
72782,2.781648
72783,1.7623228
72784,1.7623228
72785,2.781648
72786,1.7623228
72787,1.7623228
72788,2.9968271
72789,1.7623228
72790,2.781648
72791,2.781648
72792,2.781648
72793,1.7623228
72794,1.7623228
72795,1.7623228
72796,1.7623228
72797,1.7623228
72798,1.7623228
72799,1.7623228
72800,1.7623228
72801,2.240376
72802,1.7623228
72803,2.781648
72804,1.7623228
72805,2.781648
72806,1.7623228
72807,2.9968271
72808,1.7623228
72809,1.7623228
72810,1.7623228
72811,2.781648
72812,1.7623228
72813,2.781648
72814,1.7623228
72815,1.7623228
72816,2.781648
72817,2.781648
72818,1.7623228
72819,1.7623228
72820,1.7623228
72821,1.7623228
72822,1.7623228
72823,1.7623228
72824,1.7623228
72825,2.781648
72826,1.7623228
72827,1.7623228
72828,2.781648
72829,1.7623228
72830,1.7623228
72831,1.7623228
72832,1.7623228
72833,1.7623228
72834,2.781648
72835,1.7623228
72836,1.7623228
72837,1.7623228
72838,1.7623228
72839,1.7623228
72840,1.7623228
72841,1.7623228
72842,1.7623228
72843,1.7623228
72844,1.7623228
72845,2.781648
72846,1.7623228
72847,1.7623228
72848,1.7623228
72849,1.7623228
72850,1.7623228
72851,1.7623228
72852,2.240376
72853,1.7623228
72854,1.7623228
72855,2.240376
72856,1.7623228
72857,2.240376
72858,2.240376
72859,2.240376
72860,1.7623228
72861,1.9407595
72862,1.7623228
72863,1.7623228
72864,1.7623228
72865,1.7623228
72866,1.7623228
72867,2.781648
72868,2.781648
72869,1.9407595
72870,1.7623228
72871,1.7623228
72872,1.7623228
72873,1.7623228
72874,1.7623228
72875,1.9407595
72876,1.9407595
72877,1.9407595
72878,1.7623228
72879,1.9407595
72880,1.7623228
72881,1.7623228
72882,1.7623228
72883,1.9407595
72884,1.7623228
72885,1.7623228
72886,1.7623228
72887,1.7623228
72888,1.7623228
72889,1.7623228
72890,1.7623228
72891,1.7623228
72892,1.9407595
72893,1.7623228
72894,1.7623228
72895,1.7623228
72896,1.7623228
72897,2.240376
72898,2.781648
72899,1.7623228
72900,1.7623228
72901,1.7623228
72902,1.9407595
72903,1.9407595
72904,1.7623228
72905,1.7623228
72906,1.7623228
72907,1.9407595
72908,1.7623228
72909,1.7623228
72910,1.7623228
72911,1.7623228
72912,1.7623228
72913,1.9407595
72914,1.9407595
72915,2.781648
72916,1.9407595
72917,1.7623228
72918,1.7623228
72919,1.7623228
72920,1.9407595
72921,1.9407595
72922,1.7623228
72923,1.7623228
72924,1.7623228
72925,1.7623228
72926,1.7623228
72927,1.7623228
72928,1.7623228
72929,1.7623228
72930,1.7623228
72931,1.7623228
72932,1.7623228
72933,1.7623228
72934,1.7623228
72935,1.7623228
72936,1.7623228
72937,1.7623228
72938,1.7623228
72939,1.7623228
72940,1.7623228
72941,1.7623228
72942,1.7623228
72943,2.781648
72944,2.781648
72945,1.7623228
72946,2.781648
72947,2.781648
72948,2.781648
72949,2.781648
72950,1.7623228
72951,1.7623228
72952,1.7623228
72953,1.7623228
72954,1.7623228
72955,1.7623228
72956,1.7623228
72957,1.7623228
72958,1.7623228
72959,1.7623228
72960,1.7623228
72961,1.7623228
72962,1.7623228
72963,2.240376
72964,2.240376
72965,2.240376
72966,2.240376
72967,1.7623228
72968,1.7623228
72969,1.7623228
72970,2.781648
72971,2.781648
72972,2.9968271
72973,1.7623228
72974,2.781648
72975,2.781648
72976,1.7623228
72977,1.7623228
72978,2.781648
72979,1.7623228
72980,2.9968271
72981,2.9968271
72982,2.781648
72983,2.781648
72984,1.7623228
72985,2.9968271
72986,2.9968271
72987,2.781648
72988,1.7623228
72989,2.781648
72990,2.781648
72991,1.7623228
72992,1.9407595
72993,2.781648
72994,2.781648
72995,2.240376
72996,2.781648
72997,2.9968271
72998,1.7623228
72999,1.7623228
73000,1.7623228
73001,1.7623228
73002,1.7623228
73003,1.7623228
73004,1.7623228
73005,1.7623228
73006,2.781648
73007,2.781648
73008,1.7623228
73009,1.7623228
73010,1.7623228
73011,1.7623228
73012,1.7623228
73013,2.781648
73014,1.7623228
73015,1.7623228
73016,1.7623228
73017,2.9968271
73018,1.7623228
73019,1.7623228
73020,2.9968271
73021,1.9407595
73022,1.7623228
73023,1.7623228
73024,1.7623228
73025,2.781648
73026,1.7623228
73027,1.7623228
73028,1.7623228
73029,1.7623228
73030,1.7623228
73031,1.7623228
73032,1.7623228
73033,1.7623228
73034,1.7623228
73035,1.7623228
73036,1.7623228
73037,1.7623228
73038,1.7623228
73039,2.781648
73040,1.7623228
73041,2.781648
73042,1.7623228
73043,1.7623228
73044,1.7623228
73045,1.7623228
73046,1.7623228
73047,1.7623228
73048,1.7623228
73049,1.7623228
73050,2.781648
73051,1.9407595
73052,1.7623228
73053,1.7623228
73054,1.7623228
73055,1.9407595
73056,1.7623228
73057,1.7623228
73058,1.7623228
73059,1.7623228
73060,1.9407595
73061,1.7623228
73062,1.7623228
73063,1.7623228
73064,1.7623228
73065,1.7623228
73066,1.9407595
73067,1.9407595
73068,2.781648
73069,1.7623228
73070,2.5030506
73071,2.5030506
73072,2.5030506
73073,2.5030506
73074,2.5030506
73075,2.5030506
73076,1.7623228
73077,1.7623228
73078,1.7623228
73079,2.9968271
73080,1.7623228
73081,1.7623228
73082,1.7623228
73083,1.7623228
73084,1.7623228
73085,1.7623228
73086,1.7623228
73087,1.7623228
73088,1.7623228
73089,1.7623228
73090,1.7623228
73091,1.7623228
73092,1.7623228
73093,1.7623228
73094,1.7623228
73095,1.9407595
73096,1.7623228
73097,1.7623228
73098,1.7623228
73099,2.781648
73100,2.781648
73101,2.781648
73102,2.781648
73103,2.781648
73104,2.781648
73105,2.781648
73106,2.781648
73107,2.781648
73108,2.781648
73109,2.781648
73110,1.7623228
73111,1.7623228
73112,2.781648
73113,2.781648
73114,2.781648
73115,2.781648
73116,2.781648
73117,2.9968271
73118,2.9968271
73119,2.9968271
73120,2.9968271
73121,1.7623228
73122,2.9968271
73123,2.9968271
73124,2.9968271
73125,1.7623228
73126,1.7623228
73127,1.7623228
73128,1.7623228
73129,1.7623228
73130,1.7623228
73131,1.7623228
73132,2.9968271
73133,1.7623228
73134,2.9968271
73135,2.781648
73136,2.781648
73137,2.781648
73138,2.781648
73139,2.9968271
73140,1.7623228
73141,2.781648
73142,1.7623228
73143,1.7623228
73144,2.781648
73145,1.7623228
73146,1.7623228
73147,1.7623228
73148,1.7623228
73149,1.7623228
73150,1.7623228
73151,1.7623228
73152,1.7623228
73153,1.7623228
73154,1.7623228
73155,1.7623228
73156,1.7623228
73157,1.7623228
73158,2.9968271
73159,1.7623228
73160,1.7623228
73161,1.9407595
73162,1.7623228
73163,1.7623228
73164,1.7623228
73165,1.7623228
73166,1.9407595
73167,2.781648
73168,1.7623228
73169,1.9407595
73170,1.7623228
73171,1.7623228
73172,1.7623228
73173,1.9407595
73174,1.7623228
73175,1.7623228
73176,1.7623228
73177,1.7623228
73178,1.7623228
73179,1.7623228
73180,1.7623228
73181,1.7623228
73182,1.7623228
73183,1.7623228
73184,1.7623228
73185,1.7623228
73186,1.7623228
73187,1.7623228
73188,1.7623228
73189,1.7623228
73190,2.240376
73191,1.7623228
73192,1.7623228
73193,1.7623228
73194,1.7623228
73195,1.7623228
73196,1.7623228
73197,1.7623228
73198,1.7623228
73199,1.7623228
73200,1.7623228
73201,1.7623228
73202,1.7623228
73203,1.9407595
73204,1.7623228
73205,1.7623228
73206,1.7623228
73207,1.7623228
73208,1.9407595
73209,1.9407595
73210,1.9407595
73211,1.7623228
73212,1.7623228
73213,1.7623228
73214,1.7623228
73215,1.7623228
73216,1.7623228
73217,1.7623228
73218,1.7623228
73219,1.7623228
73220,1.7623228
73221,1.7623228
73222,1.7623228
73223,1.7623228
73224,1.7623228
73225,1.7623228
73226,1.7623228
73227,1.7623228
73228,1.9407595
73229,1.7623228
73230,1.7623228
73231,1.7623228
73232,1.9407595
73233,1.9407595
73234,2.240376
73235,1.7623228
73236,1.7623228
73237,1.7623228
73238,1.9407595
73239,1.7623228
73240,1.7623228
73241,1.7623228
73242,1.7623228
73243,1.7623228
73244,1.7623228
73245,1.9407595
73246,1.7623228
73247,1.7623228
73248,1.7623228
73249,2.781648
73250,1.7623228
73251,1.7623228
73252,1.7623228
73253,1.7623228
73254,1.7623228
73255,1.7623228
73256,1.7623228
73257,1.7623228
73258,1.7623228
73259,1.7623228
73260,1.7623228
73261,1.7623228
73262,1.7623228
73263,1.7623228
73264,1.7623228
73265,1.7623228
73266,1.7623228
73267,1.7623228
73268,2.781648
73269,1.7623228
73270,2.781648
73271,2.781648
73272,1.7623228
73273,2.781648
73274,2.781648
73275,2.781648
73276,2.781648
73277,1.7623228
73278,1.7623228
73279,2.781648
73280,2.9968271
73281,2.781648
73282,2.781648
73283,1.9407595
73284,2.781648
73285,1.7623228
73286,1.7623228
73287,1.7623228
73288,1.7623228
73289,1.7623228
73290,1.7623228
73291,1.7623228
73292,1.7623228
73293,1.7623228
73294,1.7623228
73295,1.7623228
73296,1.7623228
73297,1.7623228
73298,1.7623228
73299,1.7623228
73300,1.7623228
73301,2.240376
73302,1.7623228
73303,1.7623228
73304,1.7623228
73305,1.7623228
73306,1.7623228
73307,1.7623228
73308,1.7623228
73309,2.781648
73310,1.7623228
73311,1.7623228
73312,2.781648
73313,1.7623228
73314,1.7623228
73315,1.7623228
73316,2.781648
73317,1.7623228
73318,2.781648
73319,2.781648
73320,2.781648
73321,2.781648
73322,1.7623228
73323,2.781648
73324,1.7623228
73325,1.7623228
73326,1.7623228
73327,1.7623228
73328,1.7623228
73329,1.7623228
73330,2.781648
73331,1.7623228
73332,1.7623228
73333,2.781648
73334,1.7623228
73335,2.781648
73336,2.781648
73337,2.781648
73338,2.781648
73339,1.7623228
73340,2.781648
73341,2.781648
73342,1.7623228
73343,1.7623228
73344,1.7623228
73345,2.781648
73346,2.781648
73347,1.7623228
73348,1.7623228
73349,1.7623228
73350,1.7623228
73351,1.7623228
73352,1.7623228
73353,2.781648
73354,2.781648
73355,2.781648
73356,2.781648
73357,2.781648
73358,1.7623228
73359,2.9968271
73360,2.9968271
73361,2.9968271
73362,2.9968271
73363,2.9968271
73364,2.9968271
73365,2.9968271
73366,2.9968271
73367,1.7623228
73368,1.7623228
73369,1.7623228
73370,1.7623228
73371,1.7623228
73372,1.7623228
73373,1.7623228
73374,1.7623228
73375,2.9968271
73376,2.9968271
73377,2.9968271
73378,2.5030506
73379,1.7623228
73380,1.7623228
73381,1.7623228
73382,1.7623228
73383,1.7623228
73384,1.7623228
73385,1.7623228
73386,1.9407595
73387,1.7623228
73388,1.7623228
73389,1.7623228
73390,2.5030506
73391,1.7623228
73392,1.7623228
73393,1.7623228
73394,1.7623228
73395,1.7623228
73396,1.7623228
73397,1.7623228
73398,1.7623228
73399,1.7623228
73400,1.7623228
73401,1.7623228
73402,1.7623228
73403,1.7623228
73404,1.7623228
73405,1.7623228
73406,1.7623228
73407,1.7623228
73408,2.781648
73409,2.781648
73410,1.7623228
73411,2.781648
73412,1.7623228
73413,2.781648
73414,1.7623228
73415,2.781648
73416,2.781648
73417,2.781648
73418,2.781648
73419,1.7623228
73420,2.5030506
73421,2.5030506
73422,2.5030506
73423,2.5030506
73424,2.5030506
73425,2.5030506
73426,2.781648
73427,2.781648
73428,2.781648
73429,1.7623228
73430,1.7623228
73431,1.7623228
73432,1.7623228
73433,2.9968271
73434,1.7623228
73435,1.7623228
73436,1.7623228
73437,1.7623228
73438,1.7623228
73439,1.7623228
73440,1.7623228
73441,1.7623228
73442,2.9968271
73443,1.7623228
73444,1.7623228
73445,1.7623228
73446,1.7623228
73447,1.7623228
73448,1.7623228
73449,1.7623228
73450,1.7623228
73451,1.7623228
73452,1.7623228
73453,1.7623228
73454,1.7623228
73455,1.7623228
73456,1.7623228
73457,1.7623228
73458,1.7623228
73459,1.7623228
73460,2.9968271
73461,2.781648
73462,2.781648
73463,1.7623228
73464,1.7623228
73465,2.781648
73466,2.781648
73467,2.781648
73468,2.781648
73469,1.7623228
73470,1.7623228
73471,2.5030506
73472,2.5030506
73473,2.5030506
73474,2.5030506
73475,2.5030506
73476,2.9968271
73477,2.9968271
73478,2.9968271
73479,2.9968271
73480,2.9968271
73481,2.9968271
73482,2.9968271
73483,2.9968271
73484,2.9968271
73485,1.7623228
73486,1.7623228
73487,2.5030506
73488,1.7623228
73489,1.7623228
73490,1.7623228
73491,1.7623228
73492,1.7623228
73493,2.5030506
73494,2.5030506
73495,2.5030506
73496,2.5030506
73497,2.5030506
73498,2.5030506
73499,2.5030506
73500,2.5030506
73501,2.5030506
73502,2.5030506
73503,1.7623228
73504,1.7623228
73505,1.7623228
73506,2.781648
73507,2.781648
73508,1.7623228
73509,2.781648
73510,2.781648
73511,1.7623228
73512,1.7623228
73513,1.7623228
73514,1.7623228
73515,1.7623228
73516,1.7623228
73517,1.7623228
73518,1.7623228
73519,1.7623228
73520,1.7623228
73521,2.781648
73522,1.7623228
73523,2.781648
73524,2.781648
73525,1.7623228
73526,1.7623228
73527,2.781648
73528,2.9968271
73529,1.7623228
73530,1.7623228
73531,2.781648
73532,2.9968271
73533,1.7623228
73534,1.7623228
73535,1.7623228
73536,1.7623228
73537,2.781648
73538,2.781648
73539,1.7623228
73540,2.781648
73541,1.7623228
73542,1.7623228
73543,1.7623228
73544,2.240376
73545,1.7623228
73546,1.9407595
73547,1.7623228
73548,1.7623228
73549,1.7623228
73550,1.7623228
73551,1.7623228
73552,1.7623228
73553,1.7623228
73554,1.9407595
73555,1.9407595
73556,1.9407595
73557,1.7623228
73558,1.7623228
73559,1.7623228
73560,1.9407595
73561,1.9407595
73562,1.9407595
73563,1.9407595
73564,1.9407595
73565,1.9407595
73566,1.9407595
73567,1.9407595
73568,1.7623228
73569,1.7623228
73570,1.9407595
73571,1.7623228
73572,1.7623228
73573,1.9407595
73574,1.7623228
73575,1.7623228
73576,1.9407595
73577,1.9407595
73578,1.7623228
73579,1.7623228
73580,1.7623228
73581,1.7623228
73582,1.7623228
73583,1.7623228
73584,1.7623228
73585,1.7623228
73586,1.7623228
73587,1.7623228
73588,1.7623228
73589,1.7623228
73590,1.7623228
73591,1.7623228
73592,1.7623228
73593,1.7623228
73594,1.7623228
73595,2.781648
73596,1.7623228
73597,1.7623228
73598,1.7623228
73599,1.7623228
73600,1.7623228
73601,1.7623228
73602,2.240376
73603,2.240376
73604,2.240376
73605,1.7623228
73606,1.7623228
73607,1.7623228
73608,1.7623228
73609,1.7623228
73610,1.7623228
73611,1.7623228
73612,1.7623228
73613,1.7623228
73614,1.7623228
73615,1.7623228
73616,1.7623228
73617,1.7623228
73618,1.7623228
73619,1.7623228
73620,1.7623228
73621,1.7623228
73622,1.7623228
73623,1.7623228
73624,1.7623228
73625,1.7623228
73626,1.7623228
73627,1.7623228
73628,1.7623228
73629,1.7623228
73630,1.7623228
73631,1.7623228
73632,1.7623228
73633,1.7623228
73634,1.7623228
73635,1.7623228
73636,1.7623228
73637,1.7623228
73638,1.7623228
73639,1.7623228
73640,2.9968271
73641,2.9968271
73642,2.9968271
73643,2.9968271
73644,1.7623228
73645,1.7623228
73646,1.7623228
73647,1.7623228
73648,1.7623228
73649,1.7623228
73650,2.9968271
73651,2.9968271
73652,2.9968271
73653,2.9968271
73654,2.9968271
73655,2.9968271
73656,1.7623228
73657,1.7623228
73658,1.7623228
73659,1.7623228
73660,1.7623228
73661,1.7623228
73662,1.7623228
73663,1.7623228
73664,1.7623228
73665,2.9968271
73666,2.240376
73667,1.7623228
73668,1.7623228
73669,1.7623228
73670,1.9407595
73671,1.9407595
73672,1.9407595
73673,1.7623228
73674,1.7623228
73675,1.9407595
73676,1.7623228
73677,1.9407595
73678,1.7623228
73679,1.7623228
73680,1.7623228
73681,1.7623228
73682,1.7623228
73683,1.7623228
73684,1.7623228
73685,1.7623228
73686,1.7623228
73687,1.7623228
73688,1.7623228
73689,1.7623228
73690,1.7623228
73691,1.9407595
73692,1.9407595
73693,1.9407595
73694,1.7623228
73695,1.7623228
73696,1.7623228
73697,1.9407595
73698,1.9407595
73699,1.7623228
73700,1.7623228
73701,1.7623228
73702,1.7623228
73703,1.7623228
73704,1.7623228
73705,1.7623228
73706,1.7623228
73707,1.7623228
73708,1.7623228
73709,1.7623228
73710,1.7623228
73711,1.7623228
73712,1.7623228
73713,2.240376
73714,2.240376
73715,1.7623228
73716,1.7623228
73717,1.7623228
73718,2.240376
73719,2.240376
73720,2.240376
73721,1.7623228
73722,1.7623228
73723,1.7623228
73724,1.9407595
73725,1.9407595
73726,2.240376
73727,1.7623228
73728,1.7623228
73729,1.7623228
73730,1.7623228
73731,1.7623228
73732,1.7623228
73733,1.7623228
73734,1.7623228
73735,1.7623228
73736,1.7623228
73737,1.7623228
73738,2.781648
73739,2.9968271
73740,1.7623228
